"zone","state","lga","sector","ea","cluster_id","serial_id","c01q02","c01q03","c01q04a","c01q04b","c01q04_os","c01q05","c01q06"
5,3,307,1,634,"307-634",5,1,27,7,,,10,26
5,3,307,1,634,"307-634",6,2,30,5,,,20,34
5,3,307,1,634,"307-634",7,1,57,9,,,42,322
5,3,308,2,102,"308-102",1,1,79,1,,,44,43
5,3,308,2,102,"308-102",2,2,63,2,,,40,41
5,3,308,2,102,"308-102",3,1,34,12,,,24,41
5,3,308,2,102,"308-102",4,2,40,7,,,31,322
5,3,308,2,102,"308-102",5,2,37,5,,,17,42
5,3,308,2,102,"308-102",6,1,54,9,,,25,41
5,3,308,2,102,"308-102",7,2,57,8,,,30,322
5,3,309,2,698,"309-698",1,1,59,1,,,45,16
5,3,309,2,698,"309-698",2,2,47,2,,,26,61
5,3,309,2,698,"309-698",3,1,57,11,,"CHAIRMAN OF VILLAGE COUNCIL",49,322
5,3,309,2,698,"309-698",4,2,60,11,,"WOMAN LEADER",45,15
5,3,309,2,698,"309-698",5,1,45,12,,,41,16
1,31,3102,2,14,"3102-14",1,1,65,1,,,65,16
1,31,3102,2,14,"3102-14",2,2,53,2,8,,53,13
1,31,3102,2,14,"3102-14",3,2,45,8,11,"WOMAN LEADER",45,0
1,31,3102,2,14,"3102-14",4,1,37,3,11,"farmer",37,21
1,31,3102,2,14,"3102-14",5,2,32,8,,,14,13
1,31,3102,2,14,"3102-14",6,1,45,8,12,,45,16
1,31,3109,2,1026,"3109-1026",1,1,58,1,,,58,26
1,31,3109,2,1026,"3109-1026",2,2,48,2,8,,38,16
1,31,3109,2,1026,"3109-1026",3,1,48,8,9,,48,0
1,31,3109,2,1026,"3109-1026",4,1,23,3,5,,23,34
1,31,3109,2,1026,"3109-1026",5,1,30,3,12,,30,25
5,3,311,2,20,"311-20",1,1,74,1,,,70,13
5,3,311,2,20,"311-20",2,2,43,2,,,43,0
5,3,311,2,20,"311-20",3,1,84,11,,"IKOT ISEMIN FAMILY HEAD",79,0
5,3,311,2,20,"311-20",4,1,85,11,,"VILLAGE ADVISER",45,0
5,3,311,2,20,"311-20",5,2,60,11,,"WOMAN LEADER",39,16
1,31,3110,2,334,"3110-334",1,1,55,1,,,55,0
1,31,3110,2,334,"3110-334",2,2,47,2,,,32,0
1,31,3110,2,334,"3110-334",3,1,25,3,8,,25,26
1,31,3110,2,334,"3110-334",4,1,30,5,11,"farmer",30,42
1,31,3110,2,334,"3110-334",5,1,24,3,12,,24,26
1,31,3111,2,1128,"3111-1128",1,1,44,1,11,"Farmer",44,26
1,31,3111,2,1128,"3111-1128",2,2,45,2,8,,45,16
1,31,3111,2,1128,"3111-1128",3,2,25,3,8,,25,26
1,31,3111,2,1128,"3111-1128",4,1,25,5,,,25,41
1,31,3111,2,1128,"3111-1128",5,1,42,3,7,,42,26
1,31,3111,2,1128,"3111-1128",6,1,36,4,,,36,42
1,31,3112,2,350,"3112-350",1,1,35,1,,,35,0
1,31,3112,2,350,"3112-350",2,1,37,12,,,30,16
1,31,3112,2,350,"3112-350",3,2,26,2,8,,25,13
1,31,3112,2,350,"3112-350",4,2,28,8,,,25,16
1,31,3112,2,350,"3112-350",5,1,30,8,,,30,26
1,31,3113,2,870,"3113-870",1,1,89,1,,,89,0
1,31,3113,2,870,"3113-870",2,1,46,3,,,46,26
1,31,3113,2,870,"3113-870",3,1,33,3,12,,33,26
1,31,3113,2,870,"3113-870",4,1,60,9,,,0,34
1,31,3113,2,870,"3113-870",5,2,33,8,,,33,26
1,31,3113,2,870,"3113-870",6,1,30,8,,,30,26
1,31,3113,2,870,"3113-870",7,2,58,11,,"PTA CHAIRMAN",58,34
1,31,3116,2,1344,"3116-1344",1,1,57,1,,,57,26
1,31,3116,2,1344,"3116-1344",2,2,47,2,9,,47,16
1,31,3116,2,1344,"3116-1344",3,1,47,9,,,47,41
1,31,3116,2,1344,"3116-1344",4,1,56,3,5,,56,34
1,31,3116,2,1344,"3116-1344",5,2,32,8,,,10,26
1,31,3116,2,1344,"3116-1344",6,1,41,3,12,,41,16
1,31,3117,2,1288,"3117-1288",1,1,52,1,11,"Farmer",52,16
1,31,3117,2,1288,"3117-1288",2,2,43,2,,,18,14
1,31,3117,2,1288,"3117-1288",3,1,40,8,,,20,0
1,31,3117,2,1288,"3117-1288",4,1,43,3,7,,43,41
1,31,3117,2,1288,"3117-1288",5,1,55,3,5,,55,34
1,31,3117,2,1288,"3117-1288",6,1,38,3,9,,38,34
1,31,3117,2,1288,"3117-1288",7,1,30,12,,,30,0
5,3,313,2,70,"313-70",1,1,74,1,,,74,16
5,3,313,2,70,"313-70",2,2,68,11,,"WOMEN LEADER",60,0
5,3,313,2,70,"313-70",3,1,38,12,,,30,26
5,3,313,2,70,"313-70",4,1,40,8,,,30,16
5,3,313,2,70,"313-70",5,1,42,9,,,1,34
5,3,313,2,70,"313-70",6,2,36,7,,,28,322
5,3,316,2,874,"316-874",1,1,45,11,,"VILLAGE CHAIRMAN",25,26
5,3,316,2,874,"316-874",2,2,48,2,,,24,16
5,3,316,2,874,"316-874",3,1,42,9,,,34,26
5,3,316,2,874,"316-874",4,1,52,5,,,50,42
5,3,316,2,874,"316-874",5,2,39,7,,,17,34
5,3,316,2,874,"316-874",6,1,45,12,,,35,26
5,3,316,2,874,"316-874",7,1,42,3,,,37,26
5,3,316,2,874,"316-874",8,1,45,8,,,30,23
5,3,316,2,910,"316-910",1,1,56,1,,,40,16
5,3,316,2,910,"316-910",2,2,38,2,,,11,23
5,3,316,2,910,"316-910",3,1,54,3,,,54,41
5,3,316,2,910,"316-910",4,1,50,12,,,50,16
5,3,316,2,910,"316-910",5,1,63,11,,"VILLAGE SECRETARY",63,41
5,3,316,2,910,"316-910",6,1,78,3,4,,73,34
5,3,317,2,586,"317-586",1,1,63,1,,,63,34
5,3,317,2,586,"317-586",2,2,48,2,,,20,42
5,3,317,2,586,"317-586",3,1,56,11,,"SECRETARY OF VILLAGE COUNCIL",40,25
5,3,317,2,586,"317-586",4,1,28,12,,,28,26
5,3,317,2,586,"317-586",5,2,80,11,,"WOMAN LEADER",70,0
5,3,317,2,586,"317-586",6,1,70,3,,,67,0
5,3,317,2,586,"317-586",7,1,73,3,,,35,16
5,3,317,2,586,"317-586",8,1,69,11,,"FAMILY HEAD",69,0
5,3,318,2,1136,"318-1136",1,2,68,2,,,52,16
5,3,318,2,1136,"318-1136",2,1,45,5,,,35,42
5,3,318,2,1136,"318-1136",3,1,32,12,,,32,42
5,3,318,2,1136,"318-1136",4,2,39,7,,,16,26
5,3,318,2,1136,"318-1136",5,1,24,8,,,24,26
5,3,318,2,1136,"318-1136",6,1,38,9,,,30,42
5,3,318,2,1136,"318-1136",7,1,65,1,,,50,26
5,3,318,2,56,"318-56",1,1,78,3,,,70,34
5,3,318,2,56,"318-56",2,2,45,11,,"WOMEN LEADER",28,26
5,3,318,2,56,"318-56",3,1,38,12,,,35,16
5,3,318,2,56,"318-56",4,1,36,5,,,30,42
5,3,318,2,56,"318-56",5,1,58,7,,,50,322
5,3,318,2,56,"318-56",6,1,40,8,,,40,16
5,3,320,2,266,"320-266",1,1,51,1,,,7,41
5,3,320,2,266,"320-266",2,2,52,2,,,7,25
5,3,320,2,266,"320-266",3,1,60,11,,"DEPUTY VILLAGE HEADMAN",60,16
5,3,320,2,266,"320-266",5,1,48,12,,,48,42
5,3,320,2,266,"320-266",6,1,50,11,,"FAMILY HEAD",50,42
5,32,3203,2,1420,"3203-1420",1,1,52,1,,,52,42
5,32,3203,2,1420,"3203-1420",2,1,62,3,,,62,43
5,32,3203,2,1420,"3203-1420",3,2,46,11,,"Woman Leader",46,26
5,32,3203,2,1420,"3203-1420",4,1,50,9,,,50,322
5,32,3203,2,1420,"3203-1420",5,2,43,2,,,43,34
5,32,3203,2,1420,"3203-1420",6,1,45,12,,,45,321
5,32,3205,2,846,"3205-846",1,1,85,1,,,85,16
5,32,3205,2,846,"3205-846",2,1,69,3,,,69,15
5,32,3205,2,846,"3205-846",3,1,58,8,,,58,26
5,32,3205,2,846,"3205-846",4,1,47,12,,,47,42
5,32,3205,2,846,"3205-846",5,2,36,11,,"Woman Leader",6,26
5,32,3206,1,1646,"3206-1646",1,1,70,1,,,70,43
5,32,3206,1,1646,"3206-1646",2,1,72,3,,,72,42
5,32,3206,1,1646,"3206-1646",3,1,84,3,,,84,28
5,32,3206,1,1646,"3206-1646",4,2,60,8,,,60,0
5,32,3206,1,1646,"3206-1646",5,1,70,9,,,70,42
5,32,3206,2,276,"3206-276",1,1,88,1,,,88,42
5,32,3206,2,276,"3206-276",2,1,75,11,,"Community Secretary",75,41
5,32,3206,2,276,"3206-276",3,2,72,11,,"Woman leader",41,42
5,32,3206,2,276,"3206-276",4,1,65,3,,,65,42
5,32,3206,2,276,"3206-276",5,2,70,2,,,45,26
5,32,3206,1,622,"3206-622",1,1,48,1,,,48,26
5,32,3206,1,622,"3206-622",2,2,36,2,,,20,26
5,32,3206,1,622,"3206-622",3,1,45,3,,,45,26
5,32,3206,1,622,"3206-622",4,1,48,5,,,48,31
5,32,3206,1,622,"3206-622",5,1,29,12,,,29,26
5,32,3212,2,450,"3212-450",1,1,85,1,,,85,31
5,32,3212,2,450,"3212-450",2,2,42,2,,,42,26
5,32,3212,2,450,"3212-450",3,1,50,11,,"chairman council of chiefs",50,26
5,32,3212,2,450,"3212-450",4,1,45,11,,"secretary of council",45,16
5,32,3212,2,450,"3212-450",5,1,36,12,,,36,26
5,32,3212,2,450,"3212-450",6,2,60,11,,"Woman Leader",60,42
5,32,3213,2,128,"3213-128",1,1,62,1,,,62,16
5,32,3213,2,128,"3213-128",2,1,54,8,11,"Palace secretary",54,42
5,32,3213,2,128,"3213-128",3,2,45,2,,,28,16
5,32,3213,2,128,"3213-128",4,1,32,12,,,32,42
5,32,3213,2,128,"3213-128",5,1,70,8,,,70,0
5,32,3213,2,1358,"3213-1358",1,1,64,1,,,64,43
5,32,3213,2,1358,"3213-1358",2,1,58,6,,,58,42
5,32,3213,2,1358,"3213-1358",3,1,61,11,,"member council of chiefs",61,43
5,32,3213,2,1358,"3213-1358",4,2,57,11,,"Woman Leader",57,16
5,32,3213,2,1358,"3213-1358",5,1,37,12,,,37,42
5,32,3213,2,282,"3213-282",1,1,56,1,,,56,26
5,32,3213,2,282,"3213-282",2,2,58,11,,"Woman Leader",58,26
5,32,3213,2,282,"3213-282",3,2,49,2,,,49,26
5,32,3213,2,282,"3213-282",4,1,48,3,,,48,26
5,32,3213,2,282,"3213-282",5,1,31,12,,,31,42
5,32,3213,2,282,"3213-282",6,1,62,5,,,62,42
5,32,3215,1,2978,"3215-2978",1,1,66,1,11,"Chairman Council of chief",66,26
5,32,3215,1,2978,"3215-2978",2,1,43,11,,"Council Member",43,42
5,32,3215,1,2978,"3215-2978",3,1,67,11,,"Council Member",67,26
5,32,3215,1,2978,"3215-2978",4,1,49,11,,"Council Member",49,41
5,32,3215,1,2978,"3215-2978",5,1,47,11,,"Council Member",47,26
5,32,3215,1,2978,"3215-2978",6,2,60,8,,,60,42
5,32,3215,1,4712,"3215-4712",1,1,40,11,,"Secretary of the community.",8,43
5,32,3215,1,4712,"3215-4712",2,1,36,11,,"Vice Chairman",5,43
5,32,3215,1,4712,"3215-4712",3,1,30,3,,,27,42
5,32,3215,1,4712,"3215-4712",4,1,33,12,,,30,42
5,32,3215,1,4712,"3215-4712",5,2,51,8,,,21,16
5,32,3223,2,668,"3223-668",1,1,56,1,,,56,16
5,32,3223,2,668,"3223-668",2,1,62,11,,"Spokes man",26,41
5,32,3223,2,668,"3223-668",3,1,42,11,,"CDC chairman",42,42
5,32,3223,2,668,"3223-668",4,1,72,11,,"chairman Elders council",52,16
5,32,3223,2,668,"3223-668",5,2,32,11,,"Womam Leader",32,41
5,32,3223,2,668,"3223-668",6,1,43,12,,,43,41
5,3,323,2,488,"323-488",1,1,65,1,,,65,42
5,3,323,2,488,"323-488",2,1,62,11,,"CHAIRMAN VILLAGE COUNCIL",62,41
5,3,323,2,488,"323-488",3,1,63,11,,"FAMILY HEAD",63,25
5,3,323,2,488,"323-488",4,1,55,3,,,55,25
5,3,323,2,488,"323-488",5,1,45,12,,,45,16
5,3,323,2,488,"323-488",6,2,57,8,,,57,0
5,3,323,2,488,"323-488",7,1,54,11,,"SECRETARY",54,41
5,3,326,2,502,"326-502",1,1,56,1,,,41,24
5,3,326,2,502,"326-502",2,2,36,2,,,18,16
5,3,326,2,502,"326-502",3,1,54,11,,"VILLAGE SECRETARY",52,16
5,3,326,2,502,"326-502",5,1,51,11,,"FAMILY HEAD",46,16
5,3,326,2,502,"326-502",6,1,42,6,,,42,0
5,3,326,2,502,"326-502",7,1,40,9,,,40,0
5,3,326,2,502,"326-502",8,1,86,11,,"NUNG ATA FAMILY HEAD",86,11
5,3,326,2,502,"326-502",9,1,45,11,,"WOMAN LEADER",39,16
5,3,326,2,502,"326-502",10,1,29,12,,,29,26
5,3,327,2,196,"327-196",1,1,73,1,,,73,16
5,3,327,2,196,"327-196",2,1,80,3,,,80,42
5,3,327,2,196,"327-196",3,1,54,11,,"SECRETARY VILLAGE COUNCIL",40,41
5,3,327,2,196,"327-196",4,2,63,2,,,63,16
5,3,327,2,196,"327-196",5,1,39,3,,,39,26
5,3,327,2,196,"327-196",6,1,43,12,,,43,41
5,3,327,2,246,"327-246",1,1,70,1,,,70,0
5,3,327,2,246,"327-246",2,1,60,3,,,55,23
5,3,327,2,246,"327-246",3,1,57,3,,,50,23
5,3,327,2,246,"327-246",4,1,50,11,,"VILLAGE SECRETARY",50,25
5,3,327,2,246,"327-246",5,2,40,11,,"WOMAN LEADER",23,23
5,3,327,2,246,"327-246",6,1,30,12,,,30,16
5,3,329,2,608,"329-608",1,1,60,1,,,50,26
5,3,329,2,608,"329-608",2,1,70,3,,,70,16
5,3,329,2,608,"329-608",3,1,63,11,,"VILLAGE COUNCIL PRESIDENT",60,16
5,3,329,2,608,"329-608",4,2,42,11,12,"WOMEN LEADER",30,16
5,3,329,2,608,"329-608",5,1,35,12,,,35,42
5,3,329,2,608,"329-608",6,1,37,5,,,37,42
5,3,329,2,608,"329-608",7,1,48,8,,,40,16
5,3,329,2,608,"329-608",8,1,45,8,,,40,16
3,33,3302,2,816,"3302-816",1,1,65,1,,,62,51
3,33,3302,2,816,"3302-816",2,1,50,3,,,47,51
3,33,3302,2,816,"3302-816",3,1,38,4,,,10,34
3,33,3302,2,816,"3302-816",4,1,45,9,,,45,16
3,33,3302,2,816,"3302-816",5,1,49,3,,,45,26
3,33,3304,2,418,"3304-418",1,1,57,1,,,52,16
3,33,3304,2,418,"3304-418",2,1,50,9,,,30,51
3,33,3304,2,418,"3304-418",3,1,53,4,,,2,34
3,33,3304,2,418,"3304-418",4,1,42,3,,,40,23
3,33,3304,2,418,"3304-418",5,2,40,8,,,40,51
3,33,3304,2,418,"3304-418",6,1,35,12,,,34,51
3,33,3305,2,846,"3305-846",1,1,70,1,,,60,51
3,33,3305,2,846,"3305-846",2,1,40,9,,,40,51
3,33,3305,2,846,"3305-846",3,1,60,3,,,58,51
3,33,3305,2,846,"3305-846",4,1,65,3,,,60,51
3,33,3305,2,846,"3305-846",5,1,80,3,,,75,51
3,33,3313,2,930,"3313-930",1,1,40,1,,,40,322
3,33,3313,2,930,"3313-930",2,1,40,4,,,38,26
3,33,3313,2,930,"3313-930",3,1,65,9,,,62,34
3,33,3313,2,930,"3313-930",4,1,65,3,,,65,61
3,33,3313,2,930,"3313-930",5,2,55,8,,,55,51
3,33,3318,2,1498,"3318-1498",1,1,51,7,,,11,43
3,33,3318,2,1498,"3318-1498",2,1,35,4,,,8,34
3,33,3318,2,1498,"3318-1498",3,1,55,1,,,54,51
3,33,3318,2,1498,"3318-1498",4,1,65,9,,,55,51
3,33,3318,2,1498,"3318-1498",5,1,62,3,,,47,51
3,33,3321,2,118,"3321-118",1,1,76,1,,,65,51
3,33,3321,2,118,"3321-118",2,1,75,9,,,65,51
3,33,3321,2,118,"3321-118",3,1,60,3,,,50,51
3,33,3321,2,118,"3321-118",4,1,61,3,,,52,51
3,33,3321,2,118,"3321-118",5,1,45,12,,,40,51
3,33,3321,2,118,"3321-118",6,1,28,5,,,10,42
3,33,3323,2,92,"3323-92",1,1,50,4,,,40,42
3,33,3323,2,92,"3323-92",2,1,62,1,,,58,51
3,33,3323,2,92,"3323-92",3,1,55,5,,,50,42
3,33,3323,2,92,"3323-92",4,2,50,8,,,50,51
3,33,3323,2,92,"3323-92",5,1,29,5,,,19,42
3,33,3323,2,92,"3323-92",6,1,61,9,,,53,34
2,34,3401,2,370,"3401-370",1,1,45,1,,,45,25
2,34,3401,2,370,"3401-370",2,1,53,9,,,53,41
2,34,3401,2,370,"3401-370",3,2,34,2,,,34,16
2,34,3401,2,370,"3401-370",4,1,35,12,,,35,26
2,34,3401,2,370,"3401-370",5,1,52,8,,,52,16
2,34,3402,2,72,"3402-72",1,1,70,1,,,70,16
2,34,3402,2,72,"3402-72",2,1,50,4,,,50,34
2,34,3402,2,72,"3402-72",3,1,45,12,,,45,26
2,34,3402,2,72,"3402-72",4,2,42,7,,,42,28
2,34,3402,2,72,"3402-72",5,1,45,3,,,45,26
2,34,3402,2,768,"3402-768",1,1,35,1,,,18,0
2,34,3402,2,768,"3402-768",2,1,36,9,,,1,28
2,34,3402,2,768,"3402-768",3,1,30,12,,,15,16
2,34,3402,2,768,"3402-768",4,2,55,8,,,18,0
2,34,3402,2,768,"3402-768",5,1,50,3,,,18,28
2,34,3405,2,456,"3405-456",1,1,45,1,,,45,26
2,34,3405,2,456,"3405-456",2,2,28,8,,,28,21
2,34,3405,2,456,"3405-456",3,2,30,5,,,30,16
2,34,3405,2,456,"3405-456",4,1,31,12,,,18,0
2,34,3405,2,456,"3405-456",5,1,65,9,,,4,322
2,34,3406,2,728,"3406-728",1,1,65,1,,,65,23
2,34,3406,2,728,"3406-728",2,1,33,9,,,33,26
2,34,3406,2,728,"3406-728",3,2,37,2,,,20,16
2,34,3406,2,728,"3406-728",4,1,35,12,,,35,27
2,34,3406,2,728,"3406-728",5,1,35,4,,,35,34
2,34,3407,1,64,"3407-64",1,1,49,1,,,49,16
2,34,3407,1,64,"3407-64",2,1,38,9,,,28,27
2,34,3407,1,64,"3407-64",3,2,43,8,,,26,0
2,34,3407,1,64,"3407-64",4,1,42,12,,,42,16
2,34,3407,1,64,"3407-64",5,1,57,3,,,57,14
2,34,3408,2,870,"3408-870",1,1,50,1,,,25,51
2,34,3408,2,870,"3408-870",2,1,35,12,,,35,41
2,34,3408,2,870,"3408-870",3,2,42,8,,,30,24
2,34,3408,2,870,"3408-870",4,1,74,8,,,42,51
2,34,3408,2,870,"3408-870",5,1,31,8,,,31,26
2,34,3409,2,500,"3409-500",1,1,80,1,,,80,16
2,34,3409,2,500,"3409-500",2,1,45,12,,,45,16
2,34,3409,2,500,"3409-500",3,1,65,3,,,60,16
2,34,3409,2,500,"3409-500",4,2,50,11,,"Woman leader",50,0
2,34,3409,2,500,"3409-500",5,1,57,8,,,50,24
2,34,3411,2,1034,"3411-1034",1,1,65,1,,,18,52
2,34,3411,2,1034,"3411-1034",2,1,52,3,,,27,41
2,34,3411,2,1034,"3411-1034",3,2,34,2,,,8,0
2,34,3411,2,1034,"3411-1034",4,1,45,7,,,33,42
2,34,3411,2,1034,"3411-1034",5,1,37,12,,,16,26
2,34,3412,2,156,"3412-156",1,1,60,1,,,10,0
2,34,3412,2,156,"3412-156",2,1,66,4,,,18,34
2,34,3412,2,156,"3412-156",4,1,75,11,,"Elder",18,0
2,34,3412,2,156,"3412-156",5,1,67,3,,,18,0
2,34,3412,2,156,"3412-156",6,2,35,11,,"Woman leader",10,26
2,34,3416,2,620,"3416-620",1,1,35,1,,,35,26
2,34,3416,2,620,"3416-620",2,1,55,12,,,55,0
2,34,3416,2,620,"3416-620",3,2,35,8,,,35,0
2,34,3416,2,620,"3416-620",4,1,38,3,,,38,0
2,34,3416,2,620,"3416-620",5,1,58,4,,,49,42
2,35,3505,2,1726,"3505-1726",1,1,53,1,,,40,16
2,35,3505,2,1726,"3505-1726",2,1,45,9,,,20,51
2,35,3505,2,1726,"3505-1726",3,1,45,8,,,40,16
2,35,3505,2,1726,"3505-1726",4,1,47,5,,,45,52
2,35,3505,2,1726,"3505-1726",5,1,37,7,,,15,322
2,35,3505,2,1726,"3505-1726",6,2,35,11,,"WOMAN LEADER",30,51
2,35,3505,2,1726,"3505-1726",7,2,34,2,,,30,51
2,35,3506,2,2404,"3506-2404",1,1,42,3,,,30,26
2,35,3506,2,2404,"3506-2404",2,1,65,1,,,50,51
2,35,3506,2,2404,"3506-2404",3,1,30,12,,,25,26
2,35,3506,2,2404,"3506-2404",4,1,37,5,,,20,34
2,35,3506,2,2404,"3506-2404",5,2,50,8,,,30,51
2,35,3506,2,2404,"3506-2404",6,2,50,8,,,20,51
2,35,3507,2,596,"3507-596",1,1,68,1,,,47,51
2,35,3507,2,596,"3507-596",2,1,68,8,,,10,51
2,35,3507,2,596,"3507-596",3,1,37,11,,"FARMING/REARING",35,23
2,35,3507,2,596,"3507-596",4,1,70,9,,,20,51
2,35,3507,2,596,"3507-596",5,1,30,11,,"BICYCLE REPAIRER",25,51
2,35,3507,2,596,"3507-596",6,2,60,8,,,47,51
2,35,3507,2,596,"3507-596",7,2,55,8,,,35,51
2,35,3510,2,550,"3510-550",1,1,65,1,,,50,51
2,35,3510,2,550,"3510-550",2,1,65,11,,"SETTLEMENT LEADER",50,51
2,35,3510,2,550,"3510-550",3,1,51,8,,,30,51
2,35,3510,2,550,"3510-550",4,1,50,8,,,40,51
2,35,3510,2,550,"3510-550",5,1,43,8,,,25,51
2,35,3510,2,550,"3510-550",6,1,60,11,,"FARMER/LIVESTOCK REARER",30,51
2,35,3510,2,550,"3510-550",7,2,60,2,,,40,51
2,35,3510,2,550,"3510-550",8,2,60,11,,"LIVESTOCK REARER",45,51
2,35,3512,2,478,"3512-478",1,1,57,1,,,40,51
2,35,3512,2,478,"3512-478",2,1,55,11,,"COMMERCIAL TAILOR",30,16
2,35,3512,2,478,"3512-478",3,1,55,9,,,25,51
2,35,3512,2,478,"3512-478",4,1,40,8,,,10,51
2,35,3512,2,478,"3512-478",5,1,48,5,,,30,34
2,35,3512,2,478,"3512-478",6,2,27,5,,,15,34
2,35,3512,2,478,"3512-478",7,2,37,11,,"WOMAN LEADER",20,26
2,35,3513,2,576,"3513-576",1,1,75,1,,,50,51
2,35,3513,2,576,"3513-576",2,1,55,9,,,25,51
2,35,3513,2,576,"3513-576",3,1,45,4,,,15,34
2,35,3513,2,576,"3513-576",4,1,50,6,,,45,26
2,35,3513,2,576,"3513-576",5,2,45,11,,"WOMAN LEADER",30,26
2,35,3514,1,1050,"3514-1050",1,1,42,1,,,40,51
2,35,3514,1,1050,"3514-1050",2,1,55,8,,,40,61
2,35,3514,1,1050,"3514-1050",3,1,70,9,,,15,51
2,35,3514,1,1050,"3514-1050",4,1,28,12,,,25,51
2,35,3514,1,1050,"3514-1050",5,1,45,8,,,30,51
2,35,3514,1,1050,"3514-1050",6,2,40,8,,,20,51
2,35,3514,1,1050,"3514-1050",7,2,37,8,,,20,51
3,36,3606,2,1956,"3606-1956",1,1,75,1,,,75,51
3,36,3606,2,1956,"3606-1956",2,1,55,9,,,55,51
3,36,3606,2,1956,"3606-1956",3,1,37,7,,,37,41
3,36,3606,2,1956,"3606-1956",4,1,50,4,,,50,34
3,36,3606,2,1956,"3606-1956",5,2,30,7,,,30,41
3,36,3606,2,1956,"3606-1956",6,2,42,2,,,40,51
3,36,3606,2,1956,"3606-1956",7,1,30,8,,,30,51
3,36,3606,2,1956,"3606-1956",8,1,53,8,,,53,51
3,36,3606,2,1956,"3606-1956",9,1,45,12,,,45,26
3,36,3608,2,1300,"3608-1300",1,1,49,1,,,49,43
3,36,3608,2,1300,"3608-1300",2,1,42,3,,,42,41
3,36,3608,2,1300,"3608-1300",3,1,60,9,,,60,34
3,36,3608,2,1300,"3608-1300",4,1,30,7,,,30,41
3,36,3608,2,1300,"3608-1300",5,2,45,12,,,45,51
3,36,3608,2,1300,"3608-1300",6,1,45,12,,,45,321
3,36,3608,2,1300,"3608-1300",7,2,35,2,,,35,321
3,36,3608,2,2078,"3608-2078",1,1,53,1,,,53,42
3,36,3608,2,2078,"3608-2078",2,2,35,12,,,35,23
3,36,3608,2,2078,"3608-2078",3,1,47,9,,,47,51
3,36,3608,2,2078,"3608-2078",4,2,40,7,,,25,41
3,36,3608,2,2078,"3608-2078",5,1,44,8,,,44,321
3,36,3608,2,2078,"3608-2078",6,1,47,8,,,47,34
3,36,3610,2,1140,"3610-1140",1,1,55,1,,,55,61
3,36,3610,2,1140,"3610-1140",2,1,45,7,,,45,42
3,36,3610,2,1140,"3610-1140",3,2,35,7,,,20,41
3,36,3610,2,1140,"3610-1140",4,2,34,12,,,34,0
3,36,3610,2,1140,"3610-1140",5,1,40,8,,,40,0
3,36,3610,2,1140,"3610-1140",6,1,37,3,,,37,41
3,36,3610,2,1140,"3610-1140",7,1,40,8,,,40,51
3,36,3610,2,1826,"3610-1826",1,1,71,1,,,71,51
3,36,3610,2,1826,"3610-1826",2,1,52,3,,,52,51
3,36,3610,2,1826,"3610-1826",3,2,44,2,,,44,51
3,36,3610,2,1826,"3610-1826",4,2,42,8,,,42,51
3,36,3610,2,1826,"3610-1826",5,1,37,4,,,37,51
3,36,3610,2,1826,"3610-1826",6,1,40,9,,,37,51
3,36,3610,2,1826,"3610-1826",7,2,36,2,,,36,51
3,36,3611,1,10,"3611-10",1,1,62,1,,,62,51
3,36,3611,1,10,"3611-10",2,2,50,2,,,50,51
3,36,3611,1,10,"3611-10",3,2,48,2,,,48,51
3,36,3611,1,10,"3611-10",4,1,45,12,,,45,41
3,36,3611,1,10,"3611-10",5,1,35,7,,,35,42
3,36,3611,1,10,"3611-10",6,1,52,9,,,52,51
3,36,3613,2,1066,"3613-1066",1,1,67,1,,,67,52
3,36,3613,2,1066,"3613-1066",2,1,33,3,,,33,51
3,36,3613,2,1066,"3613-1066",3,1,34,9,,,34,51
3,36,3613,2,1066,"3613-1066",4,1,45,4,,,45,34
3,36,3613,2,1066,"3613-1066",5,1,34,8,,,34,26
3,36,3613,2,1066,"3613-1066",6,1,35,8,,,35,51
3,36,3613,2,1066,"3613-1066",7,2,27,12,,,27,51
3,36,3613,2,1066,"3613-1066",8,2,30,12,,,30,51
3,36,3613,2,1808,"3613-1808",1,1,66,1,,,66,51
3,36,3613,2,1808,"3613-1808",2,1,35,3,,,35,26
3,36,3613,2,1808,"3613-1808",3,2,50,2,,,50,51
3,36,3613,2,1808,"3613-1808",4,1,35,2,,,35,51
3,36,3613,2,1808,"3613-1808",5,1,40,12,,,40,16
3,36,3613,2,1808,"3613-1808",6,2,47,12,,,47,51
3,36,3613,2,1808,"3613-1808",7,1,40,4,,,40,34
3,36,3613,2,1808,"3613-1808",8,1,35,7,,,3,41
3,36,3613,2,1808,"3613-1808",9,1,35,8,,,35,321
1,37,3701,1,308,"3701-308",1,1,60,1,,,60,34
1,37,3701,1,308,"3701-308",2,1,41,11,,"Secretary",41,42
1,37,3701,1,308,"3701-308",3,1,61,3,,,61,34
1,37,3701,1,308,"3701-308",4,1,72,9,,,72,16
1,37,3701,1,308,"3701-308",5,2,62,8,,,62,0
1,37,3701,1,308,"3701-308",6,1,52,12,,,52,26
1,37,3702,1,1102,"3702-1102",1,1,77,1,,,28,16
1,37,3702,1,1102,"3702-1102",2,1,65,3,11,"madaki",28,0
1,37,3702,1,1102,"3702-1102",3,1,43,11,,"secretary",28,26
1,37,3702,1,1102,"3702-1102",4,1,41,12,,,28,42
